Source Label,Label,Adjusted Time,Target Label,Number of Records
Jane Tyler,purchases,8/25/2015 4:13:04 AM,Gail Feindt,1
Jane Tyler,purchases,8/25/2015 5:45:27 AM,Gail Feindt,1
Jane Tyler,purchases,8/25/2015 10:17:53 AM,Gail Feindt,1
Jane Tyler,purchases,8/25/2015 1:58:29 PM,Gail Feindt,1
Jane Tyler,purchases,8/25/2015 6:54:37 PM,Gail Feindt,1
Jane Tyler,purchases,8/25/2015 10:44:16 PM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 2:55:00 AM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 10:09:13 AM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 10:26:19 AM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 10:44:58 AM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 5:42:13 PM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 7:17:48 PM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 7:41:43 PM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 8:18:36 PM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 8:48:07 PM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 9:03:01 PM,Gail Feindt,1
Jane Tyler,purchases,8/26/2015 11:11:43 PM,Gail Feindt,1
Jane Tyler,purchases,8/27/2015 12:41:51 AM,Gail Feindt,1
Jane Tyler,purchases,8/27/2015 3:10:19 AM,Gail Feindt,1
Jane Tyler,purchases,8/27/2015 5:26:04 AM,Gail Feindt,1
Jane Tyler,purchases,8/27/2015 5:26:12 AM,Gail Feindt,1
Jane Tyler,purchases,8/27/2015 7:08:58 AM,Gail Feindt,1
Jane Tyler,purchases,8/27/2015 3:13:59 PM,Gail Feindt,1
Jane Tyler,purchases,8/27/2015 5:11:09 PM,Gail Feindt,1
Jane Tyler,purchases,8/27/2015 8:53:26 PM,Gail Feindt,1
Jane Tyler,purchases,8/28/2015 3:37:21 AM,Gail Feindt,1
Jane Tyler,purchases,8/28/2015 9:45:45 AM,Gail Feindt,1
Jane Tyler,purchases,8/28/2015 10:22:50 AM,Gail Feindt,1
Jane Tyler,purchases,8/28/2015 1:14:50 PM,Gail Feindt,1
Jane Tyler,purchases,8/28/2015 4:19:36 PM,Gail Feindt,1
Jane Tyler,purchases,8/28/2015 8:05:00 PM,Gail Feindt,1
Jane Tyler,purchases,8/28/2015 10:35:53 PM,Gail Feindt,1
Jane Tyler,purchases,8/29/2015 2:50:36 AM,Gail Feindt,1
Jane Tyler,purchases,8/29/2015 5:51:24 AM,Gail Feindt,1
Jane Tyler,purchases,8/29/2015 10:43:56 AM,Gail Feindt,1
Jane Tyler,purchases,8/29/2015 5:29:59 PM,Gail Feindt,1
Jane Tyler,purchases,8/29/2015 7:22:29 PM,Gail Feindt,1
Jane Tyler,purchases,8/29/2015 10:41:53 PM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 1:37:36 AM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 1:46:27 AM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 9:10:31 AM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 9:22:56 AM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 9:49:46 AM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 3:20:18 PM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 3:39:58 PM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 3:49:28 PM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 5:41:48 PM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 7:04:42 PM,Gail Feindt,1
Jane Tyler,purchases,8/30/2015 8:41:38 PM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 2:56:46 AM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 5:25:30 AM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 7:11:09 AM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 10:53:12 AM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 11:49:34 AM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 1:09:31 PM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 3:32:09 PM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 4:03:39 PM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 6:30:46 PM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 8:48:21 PM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 10:04:17 PM,Gail Feindt,1
Jane Tyler,purchases,8/31/2015 11:48:36 PM,Gail Feindt,1
Jane Tyler,purchases,09-01-2015 05:29,Gail Feindt,1
Jane Tyler,purchases,09-01-2015 08:49,Gail Feindt,1
Jane Tyler,purchases,09-01-2015 15:13,Gail Feindt,1
Jane Tyler,purchases,09-01-2015 20:22,Gail Feindt,1
Jane Tyler,purchases,09-01-2015 23:44,Gail Feindt,1
Jane Tyler,purchases,09-02-2015 13:37,Gail Feindt,1
Jane Tyler,purchases,09-02-2015 14:33,Gail Feindt,1
Jane Tyler,purchases,09-02-2015 14:52,Gail Feindt,1
Jane Tyler,purchases,09-02-2015 16:45,Gail Feindt,1
Jane Tyler,purchases,09-02-2015 18:05,Gail Feindt,1
Jane Tyler,purchases,09-02-2015 21:19,Gail Feindt,1
Jane Tyler,purchases,09-03-2015 04:36,Gail Feindt,1
Jane Tyler,purchases,09-03-2015 10:50,Gail Feindt,1
Jane Tyler,purchases,09-03-2015 11:58,Gail Feindt,1
Jane Tyler,purchases,09-03-2015 15:29,Gail Feindt,1
Jane Tyler,purchases,09-03-2015 20:32,Gail Feindt,1
Jane Tyler,purchases,09-04-2015 00:33,Gail Feindt,1
Jane Tyler,purchases,09-04-2015 01:05,Gail Feindt,1
Jane Tyler,purchases,09-04-2015 01:29,Gail Feindt,1
Jane Tyler,purchases,09-04-2015 04:22,Gail Feindt,1
Jane Tyler,purchases,09-04-2015 07:37,Gail Feindt,1
Jane Tyler,purchases,09-04-2015 09:25,Gail Feindt,1
Jane Tyler,purchases,09-04-2015 16:04,Gail Feindt,1
Jane Tyler,purchases,09-04-2015 23:56,Gail Feindt,1
Jane Tyler,purchases,09-05-2015 02:53,Gail Feindt,1
Jane Tyler,purchases,09-05-2015 04:41,Gail Feindt,1
Jane Tyler,purchases,09-05-2015 17:02,Gail Feindt,1
Jane Tyler,purchases,09-05-2015 19:27,Gail Feindt,1
Jane Tyler,purchases,09-05-2015 19:32,Gail Feindt,1
Jane Tyler,purchases,09-05-2015 20:41,Gail Feindt,1
Jane Tyler,purchases,09-06-2015 09:35,Gail Feindt,1
Jane Tyler,purchases,09-06-2015 10:27,Gail Feindt,1
Jane Tyler,purchases,09-06-2015 16:08,Gail Feindt,1
Jane Tyler,purchases,09-06-2015 16:25,Gail Feindt,1
Jane Tyler,purchases,09-06-2015 18:17,Gail Feindt,1
Jane Tyler,purchases,09-06-2015 22:42,Gail Feindt,1
Jane Tyler,purchases,09-07-2015 02:49,Gail Feindt,1
Jane Tyler,purchases,09-07-2015 09:25,Gail Feindt,1
Jane Tyler,purchases,09-07-2015 09:46,Gail Feindt,1
Jane Tyler,purchases,09-07-2015 11:25,Gail Feindt,1
Jane Tyler,purchases,09-07-2015 11:30,Gail Feindt,1
Jane Tyler,purchases,09-07-2015 16:20,Gail Feindt,1
Jane Tyler,purchases,09-07-2015 21:22,Gail Feindt,1
Jane Tyler,purchases,09-07-2015 23:48,Gail Feindt,1
Jane Tyler,purchases,09-08-2015 00:37,Gail Feindt,1
Jane Tyler,purchases,09-08-2015 03:49,Gail Feindt,1
Jane Tyler,purchases,09-08-2015 06:40,Gail Feindt,1
Jane Tyler,purchases,09-08-2015 07:10,Gail Feindt,1
Jane Tyler,purchases,09-08-2015 07:19,Gail Feindt,1
Jane Tyler,purchases,09-08-2015 11:56,Gail Feindt,1
Jane Tyler,purchases,09-08-2015 18:36,Gail Feindt,1
Jane Tyler,purchases,09-09-2015 09:07,Gail Feindt,1
Jane Tyler,purchases,09-09-2015 12:32,Gail Feindt,1
Jane Tyler,purchases,09-09-2015 13:17,Gail Feindt,1
Jane Tyler,purchases,09-09-2015 23:12,Gail Feindt,1
Jane Tyler,purchases,09-09-2015 23:42,Gail Feindt,1
Jane Tyler,purchases,09-09-2015 23:48,Gail Feindt,1
Jane Tyler,purchases,09-10-2015 00:16,Gail Feindt,1
Jane Tyler,purchases,09-10-2015 00:37,Gail Feindt,1
Jane Tyler,purchases,09-10-2015 13:57,Gail Feindt,1
Jane Tyler,purchases,09-11-2015 07:51,Gail Feindt,1
Jane Tyler,purchases,09-11-2015 10:14,Gail Feindt,1
Jane Tyler,purchases,09-11-2015 13:20,Gail Feindt,1
Jane Tyler,purchases,09-11-2015 19:09,Gail Feindt,1
Jane Tyler,purchases,09-12-2015 00:17,Gail Feindt,1
Jane Tyler,purchases,09-12-2015 00:58,Gail Feindt,1
Jane Tyler,purchases,09-12-2015 09:17,Gail Feindt,1
Jane Tyler,purchases,09-12-2015 09:43,Gail Feindt,1
Jane Tyler,purchases,09-12-2015 10:55,Gail Feindt,1
Jane Tyler,purchases,09-12-2015 13:32,Gail Feindt,1
Jane Tyler,purchases,09-12-2015 16:44,Gail Feindt,1
Jane Tyler,purchases,9/13/2015 3:29:31 AM,Gail Feindt,1
Jane Tyler,purchases,9/13/2015 9:17:34 AM,Gail Feindt,1
Jane Tyler,purchases,9/13/2015 11:36:15 AM,Gail Feindt,1
Jane Tyler,purchases,9/13/2015 12:54:21 PM,Gail Feindt,1
Jane Tyler,purchases,9/13/2015 6:45:26 PM,Gail Feindt,1
Jane Tyler,purchases,9/13/2015 9:38:00 PM,Gail Feindt,1
Jane Tyler,purchases,9/14/2015 2:25:14 AM,Gail Feindt,1
Jane Tyler,purchases,9/14/2015 4:28:02 AM,Gail Feindt,1
Jane Tyler,purchases,9/14/2015 6:37:33 AM,Gail Feindt,1
Jane Tyler,purchases,9/14/2015 8:01:32 AM,Gail Feindt,1
Jane Tyler,purchases,9/14/2015 9:57:45 AM,Gail Feindt,1
Jane Tyler,purchases,9/14/2015 11:04:09 AM,Gail Feindt,1
Jane Tyler,purchases,9/15/2015 1:53:33 AM,Gail Feindt,1
Jane Tyler,purchases,9/15/2015 4:27:11 AM,Gail Feindt,1
Jane Tyler,purchases,9/15/2015 6:30:33 AM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 2:43:38 AM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 3:04:26 AM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 10:29:50 AM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 12:01:46 PM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 1:53:26 PM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 4:29:16 PM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 6:18:13 PM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 10:07:57 PM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 10:52:57 PM,Gail Feindt,1
Jane Tyler,purchases,9/16/2015 11:20:05 PM,Gail Feindt,1
Jane Tyler,purchases,9/17/2015 1:00:29 AM,Gail Feindt,1
Jane Tyler,purchases,9/17/2015 5:35:08 AM,Gail Feindt,1
Jane Tyler,purchases,9/17/2015 8:05:57 AM,Gail Feindt,1
Jane Tyler,purchases,9/17/2015 10:59:39 AM,Gail Feindt,1
Jane Tyler,purchases,9/17/2015 8:58:12 PM,Gail Feindt,1
Jane Tyler,purchases,9/17/2015 11:50:20 PM,Gail Feindt,1
Jane Tyler,purchases,9/17/2015 11:54:07 PM,Gail Feindt,1
Jane Tyler,purchases,9/18/2015 3:15:17 AM,Gail Feindt,1
Jane Tyler,purchases,9/18/2015 4:06:25 AM,Gail Feindt,1
Jane Tyler,purchases,9/18/2015 5:02:59 AM,Gail Feindt,1
Jane Tyler,purchases,9/18/2015 9:44:31 AM,Gail Feindt,1
Jane Tyler,purchases,9/18/2015 4:00:21 PM,Gail Feindt,1
Jane Tyler,purchases,9/18/2015 6:48:45 PM,Gail Feindt,1
Jane Tyler,purchases,9/18/2015 6:49:25 PM,Gail Feindt,1
Jane Tyler,purchases,9/18/2015 10:19:04 PM,Gail Feindt,1
Jane Tyler,purchases,9/19/2015 12:23:22 PM,Gail Feindt,1
Jane Tyler,purchases,9/19/2015 9:04:42 PM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 1:30:22 AM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 1:59:42 AM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 2:21:45 AM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 9:52:45 AM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 10:29:09 AM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 1:00:15 PM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 3:40:44 PM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 4:31:15 PM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 6:05:05 PM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 7:51:33 PM,Gail Feindt,1
Jane Tyler,purchases,9/20/2015 8:44:35 PM,Gail Feindt,1
Jane Tyler,purchases,9/21/2015 12:05:25 AM,Gail Feindt,1
Jane Tyler,purchases,9/21/2015 12:41:22 AM,Gail Feindt,1
Jane Tyler,purchases,9/21/2015 2:35:30 AM,Gail Feindt,1
Jane Tyler,purchases,9/21/2015 6:23:46 AM,Gail Feindt,1
Jane Tyler,purchases,9/21/2015 6:32:40 AM,Gail Feindt,1
Jane Tyler,purchases,9/21/2015 10:46:00 AM,Gail Feindt,1
Jane Tyler,purchases,9/21/2015 9:22:07 PM,Gail Feindt,1
Jane Tyler,purchases,9/21/2015 9:28:02 PM,Gail Feindt,1
Jane Tyler,purchases,9/22/2015 12:11:13 AM,Gail Feindt,1
Jane Tyler,purchases,9/22/2015 1:30:19 AM,Gail Feindt,1
Jane Tyler,purchases,9/22/2015 5:51:36 AM,Gail Feindt,1
Jane Tyler,purchases,9/22/2015 6:22:17 AM,Gail Feindt,1
Jane Tyler,purchases,9/22/2015 7:42:24 AM,Gail Feindt,1
Jane Tyler,purchases,9/22/2015 9:37:36 AM,Gail Feindt,1
Jane Tyler,purchases,9/22/2015 2:08:15 PM,Gail Feindt,1
Jane Tyler,purchases,9/22/2015 9:17:30 PM,Gail Feindt,1
Jane Tyler,purchases,9/22/2015 9:54:39 PM,Gail Feindt,1
Jane Tyler,purchases,9/23/2015 12:22:49 AM,Gail Feindt,1
Jane Tyler,purchases,9/23/2015 12:32:47 AM,Gail Feindt,1
Jane Tyler,purchases,9/23/2015 5:58:13 AM,Gail Feindt,1
Jane Tyler,purchases,9/23/2015 8:45:01 AM,Gail Feindt,1
Jane Tyler,purchases,9/23/2015 9:21:35 AM,Gail Feindt,1
Jane Tyler,purchases,9/23/2015 9:00:04 PM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 1:27:43 AM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 2:14:01 AM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 3:18:39 AM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 3:25:49 AM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 3:58:40 AM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 5:12:15 AM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 7:55:34 AM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 10:04:14 AM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 6:21:10 PM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 8:28:51 PM,Gail Feindt,1
Jane Tyler,purchases,9/24/2015 11:44:27 PM,Gail Feindt,1
Jane Tyler,purchases,9/25/2015 7:06:44 AM,Gail Feindt,1
Jane Tyler,purchases,9/25/2015 7:52:32 AM,Gail Feindt,1
Jane Tyler,purchases,9/25/2015 10:15:05 AM,Gail Feindt,1
Jane Tyler,purchases,9/25/2015 5:59:59 PM,Gail Feindt,1
Jane Tyler,purchases,9/25/2015 6:04:09 PM,Gail Feindt,1
Jane Tyler,purchases,9/25/2015 11:17:54 PM,Gail Feindt,1
Jane Tyler,purchases,9/26/2015 1:46:41 AM,Gail Feindt,1
Jane Tyler,purchases,9/26/2015 7:13:02 AM,Gail Feindt,1
Jane Tyler,purchases,9/26/2015 1:23:14 PM,Gail Feindt,1
Jane Tyler,purchases,9/26/2015 4:53:58 PM,Gail Feindt,1
Jane Tyler,purchases,9/26/2015 9:32:54 PM,Gail Feindt,1
Jane Tyler,purchases,9/27/2015 12:50:59 AM,Gail Feindt,1
Jane Tyler,purchases,9/27/2015 4:05:51 AM,Gail Feindt,1
Jane Tyler,purchases,9/27/2015 11:15:06 AM,Gail Feindt,1
Jane Tyler,purchases,9/27/2015 2:53:34 PM,Gail Feindt,1
Jane Tyler,purchases,9/27/2015 3:09:16 PM,Gail Feindt,1
Jane Tyler,purchases,9/27/2015 3:10:05 PM,Gail Feindt,1
Jane Tyler,purchases,9/27/2015 5:17:38 PM,Gail Feindt,1
Jane Tyler,purchases,9/27/2015 9:04:00 PM,Gail Feindt,1
Jane Tyler,purchases,9/28/2015 12:05:22 AM,Gail Feindt,1
Jane Tyler,purchases,9/28/2015 12:24:53 AM,Gail Feindt,1
Jane Tyler,purchases,9/28/2015 6:39:12 AM,Gail Feindt,1
Jane Tyler,purchases,9/28/2015 8:16:38 AM,Gail Feindt,1
Jane Tyler,purchases,9/28/2015 8:18:14 AM,Gail Feindt,1
Jane Tyler,purchases,9/28/2015 6:18:12 PM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 12:45:46 AM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 2:20:37 AM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 7:45:57 AM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 10:45:01 AM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 12:00:12 PM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 12:13:35 PM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 12:36:37 PM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 2:26:14 PM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 3:07:27 PM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 4:13:23 PM,Gail Feindt,1
Jane Tyler,purchases,9/29/2015 9:33:48 PM,Gail Feindt,1
Jane Tyler,purchases,9/30/2015 4:32:40 PM,Gail Feindt,1
Jane Tyler,purchases,9/30/2015 7:43:55 PM,Gail Feindt,1
Jane Tyler,purchases,9/30/2015 8:20:13 PM,Gail Feindt,1
Jane Tyler,purchases,9/30/2015 8:33:36 PM,Gail Feindt,1
Jane Tyler,purchases,9/30/2015 11:11:08 PM,Gail Feindt,1
Jane Tyler,purchases,10-01-2015 02:49,Gail Feindt,1
Jane Tyler,purchases,10-01-2015 07:30,Gail Feindt,1
Jane Tyler,purchases,10-01-2015 20:01,Gail Feindt,1
Jane Tyler,purchases,10-02-2015 19:37,Gail Feindt,1
Jane Tyler,purchases,10-02-2015 22:23,Gail Feindt,1
Jane Tyler,purchases,10-03-2015 02:31,Gail Feindt,1
Jane Tyler,purchases,10-03-2015 06:38,Gail Feindt,1
Jane Tyler,purchases,10-03-2015 10:12,Gail Feindt,1
Jane Tyler,purchases,10-03-2015 11:19,Gail Feindt,1
Jane Tyler,purchases,10-03-2015 15:32,Gail Feindt,1
Jane Tyler,purchases,10-03-2015 15:36,Gail Feindt,1
Jane Tyler,purchases,10-03-2015 21:52,Gail Feindt,1
Jane Tyler,purchases,10-03-2015 22:24,Gail Feindt,1
Jane Tyler,purchases,10-04-2015 02:51,Gail Feindt,1
Jane Tyler,purchases,10-04-2015 05:34,Gail Feindt,1
Jane Tyler,purchases,10-04-2015 10:08,Gail Feindt,1
Jane Tyler,purchases,10-04-2015 13:33,Gail Feindt,1
Jane Tyler,purchases,10-04-2015 14:01,Gail Feindt,1
Jane Tyler,purchases,10-04-2015 15:42,Gail Feindt,1
Jane Tyler,purchases,10-05-2015 09:13,Gail Feindt,1
Jane Tyler,purchases,10-05-2015 12:20,Gail Feindt,1
Jane Tyler,purchases,10-05-2015 13:51,Gail Feindt,1
Jane Tyler,purchases,10-05-2015 16:50,Gail Feindt,1
Jane Tyler,purchases,10-05-2015 19:35,Gail Feindt,1
Jane Tyler,purchases,10-05-2015 21:49,Gail Feindt,1
Jane Tyler,purchases,10-05-2015 22:21,Gail Feindt,1
Jane Tyler,purchases,10-06-2015 05:36,Gail Feindt,1
Jane Tyler,purchases,10-06-2015 08:09,Gail Feindt,1
Jane Tyler,purchases,10-06-2015 10:18,Gail Feindt,1
Jane Tyler,purchases,10-06-2015 20:16,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 00:34,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 00:36,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 04:27,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 05:11,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 05:24,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 05:46,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 09:04,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 09:26,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 11:23,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 12:32,Gail Feindt,1
Jane Tyler,purchases,10-07-2015 15:20,Gail Feindt,1
Jane Tyler,purchases,10-08-2015 04:32,Gail Feindt,1
Jane Tyler,purchases,10-08-2015 05:31,Gail Feindt,1
Jane Tyler,purchases,10-08-2015 22:25,Gail Feindt,1
Jane Tyler,purchases,10-09-2015 03:05,Gail Feindt,1
Jane Tyler,purchases,10-09-2015 03:22,Gail Feindt,1
Jane Tyler,purchases,10-09-2015 06:39,Gail Feindt,1
Jane Tyler,purchases,10-09-2015 11:55,Gail Feindt,1
Jane Tyler,purchases,10-09-2015 12:15,Gail Feindt,1
Jane Tyler,purchases,10-09-2015 14:13,Gail Feindt,1
Jane Tyler,purchases,10-10-2015 12:10,Gail Feindt,1
Jane Tyler,purchases,10-10-2015 16:51,Gail Feindt,1
Jane Tyler,purchases,10-10-2015 23:56,Gail Feindt,1
Jane Tyler,purchases,10-11-2015 05:49,Gail Feindt,1
Jane Tyler,purchases,10-11-2015 10:32,Gail Feindt,1
Jane Tyler,purchases,10-11-2015 12:22,Gail Feindt,1
Jane Tyler,purchases,10-11-2015 13:44,Gail Feindt,1
Jane Tyler,purchases,10-11-2015 15:54,Gail Feindt,1
Jane Tyler,purchases,10-11-2015 18:21,Gail Feindt,1
Jane Tyler,purchases,10-11-2015 23:23,Gail Feindt,1
Jane Tyler,purchases,10-12-2015 00:26,Gail Feindt,1
Jane Tyler,purchases,10-12-2015 06:38,Gail Feindt,1
Jane Tyler,purchases,10-12-2015 15:25,Gail Feindt,1
Jane Tyler,purchases,10-12-2015 15:47,Gail Feindt,1
Jane Tyler,purchases,10-12-2015 20:30,Gail Feindt,1
Jane Tyler,purchases,10-12-2015 20:53,Gail Feindt,1
Jane Tyler,purchases,10-12-2015 21:46,Gail Feindt,1
Jane Tyler,purchases,10/13/2015 3:25:35 AM,Gail Feindt,1
Jane Tyler,purchases,10/13/2015 6:07:14 AM,Gail Feindt,1
Jane Tyler,purchases,10/13/2015 10:06:43 AM,Gail Feindt,1
Jane Tyler,purchases,10/13/2015 4:53:38 PM,Gail Feindt,1
Jane Tyler,purchases,10/13/2015 5:54:58 PM,Gail Feindt,1
Jane Tyler,purchases,10/13/2015 9:03:24 PM,Gail Feindt,1
Jane Tyler,purchases,10/14/2015 12:10:41 AM,Gail Feindt,1
Jane Tyler,purchases,10/14/2015 3:41:42 AM,Gail Feindt,1
Jane Tyler,purchases,10/14/2015 6:15:56 AM,Gail Feindt,1
Jane Tyler,purchases,10/14/2015 8:13:07 AM,Gail Feindt,1
Jane Tyler,purchases,10/14/2015 11:47:03 AM,Gail Feindt,1
Jane Tyler,purchases,10/14/2015 6:31:29 PM,Gail Feindt,1
Jane Tyler,purchases,10/15/2015 11:07:11 AM,Gail Feindt,1
Jane Tyler,purchases,10/15/2015 12:16:23 PM,Gail Feindt,1
Jane Tyler,purchases,10/15/2015 1:50:57 PM,Gail Feindt,1
Jane Tyler,purchases,10/15/2015 5:44:47 PM,Gail Feindt,1
Jane Tyler,purchases,10/15/2015 6:28:59 PM,Gail Feindt,1
Jane Tyler,purchases,10/15/2015 8:02:14 PM,Gail Feindt,1
Jane Tyler,purchases,10/15/2015 10:52:53 PM,Gail Feindt,1
Jane Tyler,purchases,10/16/2015 4:28:36 AM,Gail Feindt,1
Jane Tyler,purchases,10/16/2015 11:18:12 AM,Gail Feindt,1
Jane Tyler,purchases,10/16/2015 12:41:45 PM,Gail Feindt,1
Jane Tyler,purchases,10/17/2015 3:14:00 AM,Gail Feindt,1
Jane Tyler,purchases,10/17/2015 3:32:40 AM,Gail Feindt,1
Jane Tyler,purchases,10/17/2015 4:42:01 AM,Gail Feindt,1
Jane Tyler,purchases,10/17/2015 2:34:39 PM,Gail Feindt,1
Jane Tyler,purchases,10/17/2015 4:11:41 PM,Gail Feindt,1
Jane Tyler,purchases,10/17/2015 5:54:20 PM,Gail Feindt,1
Jane Tyler,purchases,10/17/2015 7:59:55 PM,Gail Feindt,1
Jane Tyler,purchases,10/18/2015 2:09:46 PM,Gail Feindt,1
Jane Tyler,purchases,10/18/2015 9:41:14 PM,Gail Feindt,1
Jane Tyler,purchases,10/19/2015 1:06:03 AM,Gail Feindt,1
Jane Tyler,purchases,10/19/2015 4:04:31 AM,Gail Feindt,1
Jane Tyler,purchases,10/19/2015 4:25:35 AM,Gail Feindt,1
Jane Tyler,purchases,10/19/2015 12:36:59 PM,Gail Feindt,1
Jane Tyler,purchases,10/19/2015 11:48:25 PM,Gail Feindt,1
Jane Tyler,purchases,10/20/2015 12:50:47 AM,Gail Feindt,1
Jane Tyler,purchases,10/20/2015 2:43:14 AM,Gail Feindt,1
Jane Tyler,purchases,10/20/2015 7:52:08 AM,Gail Feindt,1
Jane Tyler,purchases,10/20/2015 10:48:37 AM,Gail Feindt,1
Jane Tyler,purchases,10/20/2015 7:21:34 PM,Gail Feindt,1
Jane Tyler,purchases,10/20/2015 7:41:31 PM,Gail Feindt,1
Jane Tyler,purchases,10/21/2015 4:26:44 AM,Gail Feindt,1
Jane Tyler,purchases,10/21/2015 9:32:58 AM,Gail Feindt,1
Jane Tyler,purchases,10/21/2015 1:18:48 PM,Gail Feindt,1
Jane Tyler,purchases,10/21/2015 3:05:19 PM,Gail Feindt,1
Jane Tyler,purchases,10/21/2015 8:07:02 PM,Gail Feindt,1
Jane Tyler,purchases,10/21/2015 11:25:23 PM,Gail Feindt,1
Jane Tyler,purchases,10/22/2015 2:09:32 PM,Gail Feindt,1
Jane Tyler,purchases,10/22/2015 5:32:08 PM,Gail Feindt,1
Jane Tyler,purchases,10/22/2015 6:49:44 PM,Gail Feindt,1
Jane Tyler,purchases,10/22/2015 9:32:37 PM,Gail Feindt,1
Jane Tyler,purchases,10/23/2015 3:22:47 AM,Gail Feindt,1
Jane Tyler,purchases,10/23/2015 3:25:19 AM,Gail Feindt,1
Jane Tyler,purchases,10/23/2015 3:41:07 AM,Gail Feindt,1
Jane Tyler,purchases,10/23/2015 4:40:04 AM,Gail Feindt,1
Jane Tyler,purchases,10/23/2015 8:11:09 AM,Gail Feindt,1
Jane Tyler,purchases,10/23/2015 5:35:41 PM,Gail Feindt,1
